product_id,title,description,product_type,alias,mrp,price_display_amount,discount_percentage,product_tags,product_collections,shopify_cdn_url,local_path
15013,Star|Lace V-Neckline Mini Dress,"Black V-neck mini Dress. Features regular sleeves, and designed with a lace trim. Fitted throughout, with a straight hem. Crafted from viscose for a long-lasting and durable fit",Dress,virgio,2790,1675,39.96,"Colour:Black, Fabric:Viscose, Gender:Women, GID_VWWDR25033202, GroupID:VWWDR25033202, Print:Solid, StyleID:VWWDR2503320201","ALL COLLECTIONS, Casual Essentials, Crimson Night, Date Ready, Dresses, Earth-friendly Fabrics, Flash Sale, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Natural Fabrics, Soft Romance, Unstoppably You!, Vacation Vibe, Viscose Collection",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Untitled-29_a0ad45f2-d26d-4342-a09a-6e3c0721ae87_1600x.jpg?v=1739427395,D:\flickd\data_preprocessing\catalog_images.csv\15013.jpg
15014,Heart|Heart Printed Tank Top,"Off white heart printed graphic tank top. Designed with a round neck, and a straight hem. Crop top. Crafted from 100% cotton, making it a 100% sustainable pick",Top,virgio,1590,955,39.94,"Colour:Off White, Fabric:Cotton, Gender:Women, GID_VWWTO25033210, GroupID:VWWTO25033210, Print:Graphic, StyleID:VWWTO2503321001","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Date Ready, Flash Sale, Inventory, Just In!, Lounge Wear, Natural Fabrics, Pink Snow, Soft Romance, Tops, Topwear, Topwear veronica, White Bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8102196_1600x.jpg?v=1741342002,D:\flickd\data_preprocessing\catalog_images.csv\15014.jpg
15019,Thea|Strappy Mini Lace Dress,"Brown strappy mini lace dress. Fitted at the bodice, with a flared silhouette. Crafted from cotton, the dress is sustainable and eco-friendly",Dress,virgio,2790,2790,0.0,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWDR25016303, GroupID:VWWDR25016303, Print:Solid, StyleID:VWWDR2501630301","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Mocha Mousse, Natural Fabrics, The Galentines Brunch, The Pantone Collection, The White Lotus, Unstoppably You!, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0635_1.jpg?v=1736403332&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15019.jpg
15020,Sadira|Olive Strappy Gathered Top,"Olive strappy gathered top. Balloon fit. Crafted from 100% cotton, the top is sustainable and eco-friendly",Top,virgio,1390,835,39.93,"Colour:Olive, Fabric:Cotton, Gender:Women, GID_VWWDR24486309, GroupID:VWWDR24486309, Print:Solid, StyleID:VWWDR2448630901","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Mocha Mousse, Natural Fabrics, The Galentines Brunch, The Pantone Collection, Threads of Freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0759.jpg?v=1736774325&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15020.jpg
15021,Anoush|Colour Blocked Flared Skirt,"Olive colour blocked flared skirt with a mocha trim. Maxi skirt, that features pockets. Crafted from 100% cotton, the skirt is sustainable and eco-friendly",Skirt,virgio,2190,1315,39.95,"Colour:Olive, Fabric:Cotton, Gender:Women, GID_VWWSK24486310, GroupID:VWWSK24486310, Print:Colourblocked, StyleID:VWWSK2448631001","ALL COLLECTIONS, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, The Galentines Brunch, The Pantone Collection, Threads of Freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0799.jpg?v=1738656808&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15021.jpg
15023,Mina|Lace Detail Bubble Hem Dress,"Beige ric rac lace bubble hem mini dress. Tropical print, featuring a square neckline. Short, regular sleeves. Crafted from cotton, the dress is sustainable and eco-friendly",Dress,virgio,2390,1675,29.92,"Colour:Beige, Fabric:Cotton, Gender:Women, GID_VWWDR25016275, GroupID:VWWDR25016275, Print:Tropical, StyleID:VWWDR2501627501","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, The Galentines Brunch, The Pantone Collection, The White Lotus, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0250_1_1600x.jpg?v=1741858309,D:\flickd\data_preprocessing\catalog_images.csv\15023.jpg
15025,Afareen|Strappy Gathered Dress,"Olive strappy gathered dress. Mini dress, designed with a pleated bodice. Fit and flared silhouette, and features pockets. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,2390,1435,39.96,"Colour:Olive, Fabric:Cotton, Gender:Women, GID_VWWDR24486308, GroupID:VWWDR24486308, Print:Colourblocked, StyleID:VWWDR2448630801","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Mocha Mousse, Natural Fabrics, Party Wear, The Galentines Brunch, The Hourglass Closet, The Pantone Collection, The Rectangle Closet, Threads of Freedom, Unstoppably You!, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0496_1_1600x.jpg?v=1736152740,D:\flickd\data_preprocessing\catalog_images.csv\15025.jpg
15026,Avni|Puff Sleeve Smocked Dress,"Brown puff sleeve smocked midi dress. Square neckline. Short, puff sleeves, with a fit and flared silhouette. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,2990,2095,29.93,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWDR25011120, GroupID:VWWDR25011120, Print:Solid, StyleID:VWWDR2501112001","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Chasing Butterflies, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, The Galentines Brunch, The Pantone Collection, Threads of Freedom, Unstoppably You!, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1581_1600x.jpg?v=1736152354,D:\flickd\data_preprocessing\catalog_images.csv\15026.jpg
15027,Zeinab|Peplum Top With Tie Detail,"White peplum top with a tie-up detail on the front. Ruffle straps. Features a smocking detail. Crafted from 100% cotton, the top is sustainable and eco-friendly",Top,virgio,1990,1795,9.8,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO25036286, GroupID:VWWTO25036286, Print:Solid, StyleID:VWWTO2503628601","ALL COLLECTIONS, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Lounge Wear, Mocha Mousse, Natural Fabrics, Pink Snow, The Pantone Collection, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0864_1600x.jpg?v=1736152438,D:\flickd\data_preprocessing\catalog_images.csv\15027.jpg
15030,Nayera|Floral Print Blocked Shirt,"Floral printed blocked tan shirt. Long, cuffed sleeves. Curved hem, with mocha buttons. Crafted from a viscose-linen blend for lasting durability and timeless style.",Shirt,virgio,2390,1675,29.92,"Colour:Tan, Fabric:Linen Blend, Gender:Women, GID_VWWSH25036293, GroupID:VWWSH25036293, Print:Floral, StyleID:VWWSH2503629301","ALL COLLECTIONS, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Linen Luxe, Mocha Mousse, Shirts and Blouses, The Classic Edit, The Pantone Collection, Tops, Topwear veronica, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1130_512x.jpg?v=1738657174,D:\flickd\data_preprocessing\catalog_images.csv\15030.jpg
15031,Jessie|Ditsy Print Pleated Shirt,"Tan ditsy print pleated shirt. Long, cuffed sleeves. Features mocha buttons. Made from printed tencel, the shirt is sustainable, smooth to touch and provides long-lasting comfort.",Shirt,virgio,1990,1990,0.0,"Colour:Tan, Fabric:Tencel, Gender:Women, GID_VWWSH25016272, GroupID:VWWSH25016272, Print:Floral, StyleID:VWWSH2501627201","ALL COLLECTIONS, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Office To Off-Duty, Shirts and Blouses, The Classic Edit, The Galentines Brunch, The Pantone Collection, Tops, Topwear veronica, Vacation Vibe, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0154_1_1600x.jpg?v=1736151873,D:\flickd\data_preprocessing\catalog_images.csv\15031.jpg
15032,Esha|Lace Detail Flared Dress,"Kingree lace detail flared mini tan colour dress. Floral print, with a sweetheart neckline. Short, puff sleeves. Crafted from a viscose-linen blend for lasting durability and timeless style.",Dress,virgio,2390,1675,29.92,"Colour:Tan, Fabric:Linen Blend, Gender:Women, GID_VWWDR25036274, GroupID:VWWDR25036274, Print:Floral, StyleID:VWWDR2503627401","ALL COLLECTIONS, All Dresses, Brunch Ready, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, The Galentines Brunch, The Pantone Collection, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0621_1_1600x.jpg?v=1736152249,D:\flickd\data_preprocessing\catalog_images.csv\15032.jpg
15034,Eliya|Colour Blocked Layered Dress,"Black and brown colour-blocked layered dress. Fit and flared silhouette. Crafted from 100% cotton, the dress is sustainable and eco-friendly",Dress,virgio,2590,1815,29.92,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWDR25016288, GroupID:VWWDR25016288, Print:Colourblocked, StyleID:VWWDR2501628801","ALL COLLECTIONS, All Dresses, Brunch Ready, Casual Essentials, Chasing Butterflies, Cotton Collection, Dresses, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, Office To Off-Duty, The Apple Closet, The Galentines Brunch, The Hourglass Closet, The Pantone Collection, Unstoppably You!, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0375_1.jpg?v=1736774102&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15034.jpg
15035,Heera|Brown Straight Fit Trousers,"Brown straight fit trousers. Features pockets, with a zip closure. Crafted from cotton, the trousers are sustainable and eco-friendly",Trouser,virgio,2790,2515,9.86,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWTR25016276, GroupID:VWWTR25016276, Print:Solid, StyleID:VWWTR2501627601","ALL COLLECTIONS, Bottomwear veronica, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Mocha Mousse, Natural Fabrics, The Pantone Collection, trousers, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-1897_1600x.jpg?v=1736150835,D:\flickd\data_preprocessing\catalog_images.csv\15035.jpg
15041,Navya|Colour Block Bow Tie-Up Top,"Black and brown colour-blocked top. Bow tie-up detail on the front. Blouson fit throughout, with a straight hem. Crafted from 100% cotton, the top is sustainable and eco-friendly",Top,virgio,1990,1195,39.95,"Colour:Brown, Fabric:Cotton, Gender:Women, GID_VWWTO25016285, GroupID:VWWTO25016285, Print:Colourblocked, StyleID:VWWTO2501628501","ALL COLLECTIONS, Bows, Brunch Ready, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Fashion factor x VIRGIO, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Manushi Chilar's Party Go-To's!, Mocha Mousse, Natural Fabrics, Party Wear, Santa's Chic List, The Figure, The Galentines Brunch, The Hourglass Closet, The Pantone Collection, The Pear Closet, Tops, Topwear, Topwear veronica, Vacation Vibe, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/28th_DEC_2024Virgio-0949_1600x.jpg?v=1736150757,D:\flickd\data_preprocessing\catalog_images.csv\15041.jpg
15044,Kristen|Trucotton Lace Detail Midi Dress,"Purple midi dress featuring intricate lace details. Designed with a strappy, sleeveless silhouette and a fit-and-flare shape for a flattering and feminine look. Made from 100% cotton, this dress is sustainable and eco-friendly.",Dress,virgio,2990,2990,0.0,"Colour:Purple, Fabric:Cotton, Gender:Women, GID_VWWDR24436028, GroupID:VWWDR24436028, Print:Solid, StyleID:VWWDR2443602802","ALL COLLECTIONS, All Dresses, Boho'Scape, Casual Essentials, Cotton Collection, Dresses, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Modern Muse, Natural Fabrics, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The White Lotus, Threads of Freedom, Unstoppably You!, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3553.jpg?v=1735557120&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15044.jpg
15046,Kandace|Cotton+ Crochet & Flared Hem Crop Top,"Black crochet crop top with a round neckline and long, flared sleeves. Designed with a fit-and-flare silhouette, it features a crochet pattern with a flared hem. Made from a sustainable cotton-nylon blend, this top is eco-friendly and perfect for adding a touch of sophistication to your wardrobe.",Top,virgio,2590,1555,39.96,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWTO24436035, GroupID:VWWTO24436035, Print:Solid, StyleID:VWWTO2443603502","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2437_1600x.jpg?v=1735207990,D:\flickd\data_preprocessing\catalog_images.csv\15046.jpg
15049,Courtney|Trucotton Sleeveless Top With Flared Hem,"Pink sleeveless crop top with lace embroidery, square neckline, and a flared hem. Made from sustainable cotton, this top offers a feminine silhouette and eco-friendly design.",Top,virgio,1990,1795,9.8,"Colour:Pink, Fabric:Cotton, Gender:Women, GID_VWWTO24436038, GroupID:VWWTO24436038, Print:Solid, StyleID:VWWTO2443603801","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Kalki Koechlin | Shop The Look, Kiss & Tell, Modern Muse, Natural Fabrics, Pink Bloom, Pink Snow, The Figure, The Figure 8 Closet, The Galentines Brunch, The Hourglass Closet, The Pear Closet, The Rectangle Closet, The Virgio Promise, The White Lotus, Tops, Topwear, Topwear veronica, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2295_1600x.jpg?v=1735546987,D:\flickd\data_preprocessing\catalog_images.csv\15049.jpg
15050,Jacqueline|Trucotton Pintuck Detail Lace Shirt,"Black drop shoulder shirt with lace and embroidery details. Featuring a mandarin collar and a button closure on the front. Long puff sleeves with pin tuck detailing. Made from sustainable cotton, this eco-friendly shirt offers a stylish and comfortable fit.",Top,virgio,2190,2190,0.0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSH24436020, GroupID:VWWSH24436020, Print:Solid, StyleID:VWWSH2443602002","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Natural Fabrics, Party Wear, Shirts and Blouses, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Tops, Topwear veronica, Vacation Vibe, Work Wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2594_1600x.jpg?v=1735207102,D:\flickd\data_preprocessing\catalog_images.csv\15050.jpg
15052,Jayla|Trucotton Front Ruffled Embroidery Top,"White embroidered crop top with ruffles. Featuring a round neck and short puff sleeves. Crafted from sustainable cotton, this eco-friendly top combines a flattering fit-and-flare silhouette with delicate embroidery",Top,virgio,2390,1435,39.96,"Colour:White, Fabric:Cotton, Gender:Women, GID_VWWTO24436023, GroupID:VWWTO24436023, Print:Solid, StyleID:VWWTO2443602301","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Kalki Koechlin | Shop The Look, Lounge Wear, Modern Muse, Natural Fabrics, Pink Snow, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe, White Bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2479_1600x.jpg?v=1735545812,D:\flickd\data_preprocessing\catalog_images.csv\15052.jpg
15053,Lindsey|Embroidered Lace Two-Piece Top,"Blue tie up top with lace and embroidery details with cami inside. Mandarin Collar with long, puff sleeves. Flared hemline. Crafted from cotton, the top is sustainable and eco-friendly",Top,virgio,2590,2335,9.85,"Colour:Blue, Fabric:Cotton, Gender:Women, GID_VWWTO24436032, GroupID:VWWTO24436032, Print:Solid, StyleID:VWWTO2443603201","ALL COLLECTIONS, Boho'Scape, Casual Essentials, Cotton Collection, Earth-friendly Fabrics, Flash Sale, Inventory, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Mystic Blue, Natural Fabrics, The Galentines Brunch, The Virgio Promise, Threads of Freedom, Tops, Topwear, Topwear veronica, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2217_1600x.jpg?v=1735557417,D:\flickd\data_preprocessing\catalog_images.csv\15053.jpg
15056,Phyllis|Trucotton Crochet Mini Skirt With Fringes,"Black mini crochet skirt with fringes, adding a bold touch to your wardrobe. Regular fit for comfort and style. Crafted from 100% cotton, ensuring sustainability and eco-friendliness.",Skirt,virgio,1990,1990,0.0,"Colour:Black, Fabric:Cotton, Gender:Women, GID_VWWSK24436045, GroupID:VWWSK24436045, Print:Solid, StyleID:VWWSK2443604501","ALL COLLECTIONS, Boho'Scape, Bottomwear veronica, Casual Essentials, Cotton Collection, Crimson Night, Earth-friendly Fabrics, Flash Sale, Hidden Gems, Inventory, Just In!, Kalki Koechlin | Shop The Look, Midnight Sapphire, Modern Muse, Natural Fabrics, Skirts | Shorts, The Figure, The Figure 8 Closet, The Hourglass Closet, The Pear Closet, The White Lotus, Vacation Vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2708_1600x.jpg?v=1735207407,D:\flickd\data_preprocessing\catalog_images.csv\15056.jpg
