product_id,title,description,product_type,product_tags,product_collections,shopify_cdn_url,local_path
15067,embroidered ruffled top,purple embroidered crop top ruffle round neck short puff sleeve crafted cotton shirt sustainable ecofriendly,Top,"{'Colour': 'Purple', 'Print': 'Solid'}","boho'scape, modern muse, the galentines brunch, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2560_1600x.jpg?v=1735208201,D:\flickd\data_preprocessing\catalog_images.csv\15067.jpg
15069,trucotton lace detail midi dress,pink midi dress featuring delicate lace detail designed strappy sleeveless silhouette fitandflare cut flattering look crafted cotton,Dress,"{'Colour': 'Pink', 'Print': 'Solid'}","boho'scape, kiss & tell, modern muse, pink bloom, pink snow, the galentines brunch, the white lotus, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3559_1600x.jpg?v=1735557003,D:\flickd\data_preprocessing\catalog_images.csv\15069.jpg
15070,trucotton strappy squareneck knit top,black strappy square neck crop top knitted structure mesh detailing regular fit straight hem made sustainable cotton top perfect blend style ecoconscious design,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, snug season",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio2087_1600x.jpg?v=1734000648,D:\flickd\data_preprocessing\catalog_images.csv\15070.jpg
15071,multicolour knit top,multicolour knit top blue primary colour round neckline regular fit crafted cotton top sustainable ecofriendly,Top,"{'Colour': 'Blue', 'Print': 'Striped'}","midnight sapphire, mystic blue, snug season, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1627_1600x.jpg?v=1734000212,D:\flickd\data_preprocessing\catalog_images.csv\15071.jpg
15073,trucotton multicolour sleeveless knit top,multicolour knit top green primary color feature round neckline sleeveless design regular fit crafted cotton offering sustainability ecofriendliness,Top,"{'Colour': 'Green', 'Print': 'Striped'}","green breeze, snug season, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1892.jpg?v=1734000280&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15073.jpg
15074,red knit strappy crop top,red knitted strappy crop top regular fit straight hem crafted cotton top sustainable ecofriendly,Top,"{'Colour': 'Red', 'Print': 'Solid'}","crimson night, kiss & tell, red velvet, snug season",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1663.jpg?v=1734000474&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15074.jpg
15076,trucotton knit structure achromatic top,black achromatic strappy top regular fit straight hem crafted sustainable cotton top feature clean minimalist design,Top,"{'Colour': 'Black', 'Print': 'Striped'}","crimson night, midnight sapphire, snug season",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1074.jpg?v=1733999058&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15076.jpg
15077,trucotton front button closure cardigan,pink cropped cotton cardigan round neck button closure regular fit straight hem made sustainable cotton ecofriendly piece perfect layering offer clean minimalist look,Top,"{'Colour': 'Pink', 'Print': 'Solid'}","brunch ready, kiss & tell, pink bloom, pink snow, snug season",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1953.jpg?v=1733999623&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15077.jpg
15079,trucotton front button closure cardigan,cream cropped cotton cardigan round neck button closure regular fit straight hem made sustainable cotton ecofriendly piece offer versatile addition wardrobe,Top,"{'Colour': 'Cream', 'Print': 'Solid'}","brunch ready, snug season, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Copyof23rdAugVirgio1355_1_1600x.jpg?v=1733999512,D:\flickd\data_preprocessing\catalog_images.csv\15079.jpg
15080,trucotton knit structure achromatic top,purple achromatic strappy top regular fit straight hem made sustainable cotton top blend comfort ecofriendliness clean minimalist design,Top,"{'Colour': 'Purple', 'Print': 'Striped'}","brunch ready, snug season",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio2009_1600x.jpg?v=1734000794,D:\flickd\data_preprocessing\catalog_images.csv\15080.jpg
15081,strappy square neck top,blue strappy square neck top knitted crop top regular fit crafted cotton top sustainable ecofriendly,Top,"{'Colour': 'Blue', 'Print': 'Solid'}","brunch ready, midnight sapphire, mystic blue, snug season, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1704_1600x.jpg?v=1734000599,D:\flickd\data_preprocessing\catalog_images.csv\15081.jpg
15083,knitted strappy crop top,blueknitted strappy crop top regular fit straight hem crafted cotton top sustainable ecofriendly,Top,"{'Colour': 'Blue', 'Print': 'Solid'}","midnight sapphire, mystic blue, snug season, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio1762_1600x.jpg?v=1734000403,D:\flickd\data_preprocessing\catalog_images.csv\15083.jpg
15084,front open twill dress,rust front open twill dress designed belt cinched look feature pocket button closure front crafted cotton dress sustainable ecofriendly,Dress,"{'Colour': 'Rust', 'Print': 'Solid'}","manushi chilar's party go-to's!, office to off-duty, party wear, santa's chic list, snug season, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-03521_1600x.jpg?v=1734014208,D:\flickd\data_preprocessing\catalog_images.csv\15084.jpg
15086,front open cropped jacket,pink front open cropped jacket long sleeve button closure front feature pocket crafted cotton jacket sustainable ecofriendly,Jacket,"{'Colour': 'Pink', 'Print': 'Solid'}","kiss & tell, manushi chilar's party go-to's!, party wear, pink bloom, pink snow, santa's chic list, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-02971.jpg?v=1734013987&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15086.jpg
15087,black utilitarian shacket,black utilitarian shacket pocket long sleeve regular fit curved hemline crafted cotton shacket sustainable ecofriendly,Jacket,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-03381_1600x.jpg?v=1734014067,D:\flickd\data_preprocessing\catalog_images.csv\15087.jpg
15088,cropped trench coat cape,black cropped trench coat cape short sleeve button closure front asymmetrical hemline crafted cotton coat sustainable ecofriendly,Jacket,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-02741_1600x.jpg?v=1734013934,D:\flickd\data_preprocessing\catalog_images.csv\15088.jpg
15091,navy blue cropped jacket,navy blue frontopen cropped jacket crafted cotton making sustainable ecofriendly feature long sleeve button closure front convenient pocket,Jacket,"{'Colour': 'Navy Blue', 'Print': 'Solid'}","bleed blue, manushi chilar's party go-to's!, midnight sapphire, party wear, santa's chic list, snug season, the boyfriend's hoodie, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-00672_512x.jpg?v=1734163167,D:\flickd\data_preprocessing\catalog_images.csv\15091.jpg
15092,beige cropped trench coat,beige cropped trench coat long sleeve shirt collar button closure front crafted cotton coat sustainable ecofriendly,Jacket,"{'Colour': 'Beige', 'Print': 'Solid'}","mocha mousse, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2808_1600x.jpg?v=1735204698,D:\flickd\data_preprocessing\catalog_images.csv\15092.jpg
15094,trucotton cropped front tie up top,red front tieup top long regular sleeve knitted top offer comfortable fit made cotton ensuring durability sustainability,Top,"{'Colour': 'Red', 'Print': 'Solid'}","brunch ready, crimson night, kiss & tell, red velvet, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0785.jpg?v=1734526489&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15094.jpg
15095,trucotton v-neck sleeveless boxy top,black vneck sleeveless knitted top boxy fit crafted cotton top offer style comfort sustainable ecofriendly designed keep looking chic environmentally conscious,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0024.jpg?v=1734526383&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15095.jpg
15096,trucotton knited fullsleeve raglan top,green knit raglan sleeve top long regular sleeve round neckline knitted top offer regular fit ensuring comfort timeless design made cotton sustainable ecofriendly addition wardrobe,Top,"{'Colour': 'Green', 'Print': 'Solid'}","brunch ready, green breeze, snug season, the boyfriend's hoodie, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0475_1600x.jpg?v=1734526851,D:\flickd\data_preprocessing\catalog_images.csv\15096.jpg
15098,cotton frontopen embroidery tieup top,white front open tieup crop top long regular sleeve featuring floral embroidery design knitted top crafted cottonnylon blend durability designed sustainable ecofriendly,Top,"{'Colour': 'Purple', 'Print': 'Floral'}","brunch ready, pink snow, snug season, the boyfriend's hoodie, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0771_1600x.jpg?v=1735817478,D:\flickd\data_preprocessing\catalog_images.csv\15098.jpg
15099,viscose full sleeve v-knit cardigan,black fullsleeve cardigan top vneckline long regular sleeve knitted top feature bodycon fit crafted viscose nylon blend offering durability longlasting wear,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0973_1600x.jpg?v=1734525275,D:\flickd\data_preprocessing\catalog_images.csv\15099.jpg
15101,viscose full sleeve v-knit cardigan,green fullsleeve cardigan top vneckline long regular sleeve knitted top feature bodycon fit crafted viscose nylon blend offering durability longlasting wear,Top,"{'Colour': 'Green', 'Print': 'Solid'}","green breeze, snug season, the boyfriend's hoodie, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1073_1600x.jpg?v=1734525324,D:\flickd\data_preprocessing\catalog_images.csv\15101.jpg
15102,viscose highneck flatknit sleeveless top,black sleeveless turtleneck top high neck knitted top crafted viscose nylon rescued polyester blend offering durability longlasting wear,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-1107_512x.jpg?v=1734525190,D:\flickd\data_preprocessing\catalog_images.csv\15102.jpg
15103,trucotton knit full sleeve crop top,green full sleeve knitted crop top diagonal lace detail feature round neckline long regular sleeve crafted cotton top offer regular fit sustainable ecofriendly,Top,"{'Colour': 'Green', 'Print': 'Solid'}","brunch ready, green breeze, snug season, the boyfriend's hoodie, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0560_1600x.jpg?v=1734524599,D:\flickd\data_preprocessing\catalog_images.csv\15103.jpg
15105,viscose highneck flatknit sleeveless top,brown sleeveless turtleneck top high neck knitted top crafted viscose nylon rescued polyester blend offering durability longlasting wear,Top,"{'Colour': 'Brown', 'Print': 'Solid'}","mocha mousse, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0904.jpg?v=1734524945&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15105.jpg
15106,trucotton cropped front tie up top,white front tieup top long regular sleeve knitted top provides regular fit designed comfortable yet chic look made cotton sustainable ecofriendly choice wardrobe,Top,"{'Colour': 'Off White', 'Print': 'Solid'}","brunch ready, pink snow, snug season, the boyfriend's hoodie, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0683_1600x.jpg?v=1734526607,D:\flickd\data_preprocessing\catalog_images.csv\15106.jpg
15108,trucotton knited fullsleeve raglan top,black knit raglan sleeve top long regular sleeve round neckline knitted top offer regular fit combining comfort style made cotton sustainable ecofriendly option wardrobe,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0539_1600x.jpg?v=1734526959,D:\flickd\data_preprocessing\catalog_images.csv\15108.jpg
15109,cotton knitted front open crop top,white front open knitted crop top tipping detail feature round neckline short sleeve regular fit crafted cottonnylon blend top sustainable ecofriendly,Top,"{'Colour': 'White', 'Print': 'Solid'}","pink snow, snug season, the boyfriend's hoodie, threads of freedom, white bloom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0377_1600x.jpg?v=1735725834,D:\flickd\data_preprocessing\catalog_images.csv\15109.jpg
15111,blue full sleeve crop top,blue fullsleeve knitted top round neckline long regular sleeve cropped regular fit crafted cotton top sustainable ecofriendly,Top,"{'Colour': 'Blue', 'Print': 'Solid'}","brunch ready, midnight sapphire, mystic blue, snug season, the boyfriend's hoodie, threads of freedom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0749_7316b4b6-6452-453f-bc69-cd90664395a2_1600x.jpg?v=1734524787,D:\flickd\data_preprocessing\catalog_images.csv\15111.jpg
15113,trucotton knitted front-open cardigan,white front open knit cardigan top feature long regular sleeve regular fit versatile styling made cotton top sustainable ecofriendly,Top,"{'Colour': 'White', 'Print': 'Solid'}","pink snow, snug season, the boyfriend's hoodie, threads of freedom, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0826_1600x.jpg?v=1734527334,D:\flickd\data_preprocessing\catalog_images.csv\15113.jpg
15114,cotton fitted scoop neck crop top,white scoop neck crop top round neckline bodycon fit sleeveless knitted top crafted cottonnylon blend offering durability ecofriendly attribute,Top,"{'Colour': 'White', 'Print': 'Solid'}","pink snow, snug season, the boyfriend's hoodie, white bloom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0435_1600x.jpg?v=1734589663,D:\flickd\data_preprocessing\catalog_images.csv\15114.jpg
15116,cotton full sleeve oversized collar top,pink oversized top open shirt collar long regular sleeve knitted top offer regular fit designed style comfort made cottonnylon blend top sustainable ecofriendly,Top,"{'Colour': 'Pink', 'Print': 'Solid'}","kiss & tell, pink bloom, pink snow, snug season, the boyfriend's hoodie",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13thNOV2024Virgio-0346_1600x.jpg?v=1734527227,D:\flickd\data_preprocessing\catalog_images.csv\15116.jpg
